Name,Symbol,Price (USD),Market Cap (USD),Volume 24h (USD),Percent Change 24h (%),Circulating Supply,Total Supply,Max Supply,Last Update (DATE),Source
Ponchiqs,PONCH,0.2628125348992412,0.0,140993.21654673,-5.92871106,0.0,400000000,400000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Neiro Inu,NEIROINU,5.52809632699207e-08,0.0,140482.52254266,-0.16386351,0.0,243503125000,420690000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Pontoon,TOON,2.3089021162842175e-05,0.0,139763.97884511,-0.41988583,0.0,0,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
XNET Mobile,XNET,0.08224048520200859,0.0,140330.48020941,0.34338357,0.0,2399961598,2400000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Rowan Coin,RWN,0.017657055088557486,0.0,140210.6231489,-3.47855254,0.0,545000000,545000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Genesys,GSYS,0.30070339113010797,0.0,139400.71423752,-15.60115981,0.0,33000000,33000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Cheese,CHEESE,0.0016781016559027895,0.0,139795.25132278,-5.13627246,0.0,0,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
RUNES·X·BITCOIN,X,5.527005236444383e-06,0.0,139862.11560559,0.19280893,0.0,210000000000,210000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
OpSec,OPSEC,0.14951208674562388,0.0,139350.53545043,31.94568991,0.0,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
FalconX,FALX,0.0003464661640128918,0.0,139200.52645535,-4.80900692,0.0,9688257773,,2024-12-19T23:59:00.000Z,CoinMarketCap
Undead Blocks,UNDEAD,0.0036508599540882383,0.0,138680.15609335,0.97667969,0.0,500000000,500000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
PaintSwap,BRUSH,0.04021871150828333,0.0,138489.12070584,-14.96162053,0.0,164014824,450000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Santa Penguin,SPENGU,2.633244233031e-12,0.0,138432.00142677,-50.03560353,0.0,42069000000000000,4.2069e+16,2024-12-19T23:59:00.000Z,CoinMarketCap
Sophon (Atomicals),SOPHON,0.000996226294069472,0.0,139264.01945731,1.97561121,0.0,32893747449,42000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Sipher,SIPHER,0.13641667385471837,0.0,138181.31931665,-11.01453003,0.0,114340911,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Game Meteor Coin,GMTO,0.0005550373637943194,0.0,138089.77223745,51.95514318,0.0,100000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
AI Network,AIN,0.008466527862943453,0.0,137478.15047815,-4.17312755,0.0,700000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
LANDWOLF (AVAX),WOLF,9.406079700207291e-06,0.0,137209.68333308,-10.99556161,0.0,550000000000,690000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
MeAI,MEAI,0.007812872849182499,0.0,137129.22925314,-4.25329325,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
TaskBunny,BNY,0.023227371541559124,0.0,136929.23769967,-0.51932161,0.0,900000000,900000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Super Best Friends,SUBF,1.078368558993774e-09,0.0,147364.99210562,1.0281664,0.0,113177966222213,777777777777777.0,2024-12-19T23:59:00.000Z,CoinMarketCap
DeepFakeAI,FAKEAI,0.011357127617413795,0.0,136463.05543789,-7.4360317,0.0,954907649.6,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
CUTTLEFISHY,CUUT,0.0001610340953943149,0.0,135999.01889408,-0.51434748,0.0,999969051.97,999969051.97,2024-12-19T23:59:00.000Z,CoinMarketCap
Big Coin,BCX,0.1894943777716019,0.0,136237.4971203,-2.33465925,0.0,50000000,50000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Options AI,$OPTION,0.23368019656800224,0.0,136299.04442494,-26.9909767,0.0,10000000,10000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Youclout,YCT,5.247397754775317e-05,0.0,135632.85704117,-2.04007287,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
BlastUP,BLASTUP,0.013790206135591749,0.0,136851.63333764,35.47801217,0.0,700000000,700000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Retik Finance,RETIK,0.002381093508722761,0.0,135350.49506757,-5.92386646,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
SingSing,SING,0.007432685818787107,0.0,134825.60114042,-4.49950708,0.0,2400000000,2400000000.0,2024-12-19T23:58:00.000Z,CoinMarketCap
Spot,SPOT,1.250724930967158,0.0,134726.60091728,-6.99295261,0.0,3514153.301928,,2024-12-19T23:59:00.000Z,CoinMarketCap
ClearDAO,CLH,0.0020161998886406287,0.0,134199.483869,-22.39037701,0.0,625357143,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Massa,MAS,0.055344403260667634,0.0,133889.75594471,-2.15800693,0.0,1030280595.924,,2024-12-19T23:59:00.000Z,CoinMarketCap
BISOSwap,BISO,0.0015996972774178757,0.0,133589.50359448,13.59017463,0.0,210000000,210000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
APEcoin.dev,APE,0.9781289625582167,0.0,132320.99726482,-5.48442035,0.0,10000000,10000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Jsetcoin,JSET,4.487299381560886,0.0,132822.82030169,-0.02515039,0.0,500000000,500000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
NikePig,NIKEPIG,0.005129560892108488,0.0,132252.19894953,-17.99689047,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Hachiko,HACHI,0.0001473525234301597,0.0,131777.50362703,-16.59421626,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Patex,PATEX,0.5795520474591839,0.0,131403.54675281,-2.09998769,0.0,8000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
XENO Governance,GXE,0.003184484596267642,0.0,131237.89560607,-7.64567071,0.0,5987619944.93,6000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
HARRIS (kamala.vip),KAMALA,2.3389186319112813e-05,0.0,131141.07483447,0.00727943,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
dogwifhat,DOGWIFHAT,0.011100384652654541,0.0,130992.8516971,-1.30248829,0.0,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Gym Network,GYMNET,0.009617335510261666,0.0,131143.41815342,-4.97429135,0.0,524282680.88456714,600000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
BARK,BARK,2.1189923074011403e-05,0.0,130534.80326279,0.48595708,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Tyler (basedtyler.com),TYLER,0.052745560941596464,0.0,130883.43906583,-28.04763174,0.0,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Oshi Token,OSHI,0.026780865673479096,0.0,130866.96637278,-0.81008342,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Infinity Rocket Token,IRT,0.00492379274931036,0.0,130070.19729886,-3.28815665,0.0,188000000,200000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
All Street Bets,BETS,4.805965892355431e-05,0.0,130567.50852826,-18.20690275,0.0,10000000000,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
AVA Chiang Mai Night Safari,AVA,0.00099135506911292,0.0,129632.78796111,-28.59727932,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Rizespor Token,RIZE,0.12309455189070675,0.0,129843.33037977,11.59388478,0.0,599668,1000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Axioma Token,AXT,2.064618273331896,0.0,128339.09847218,1.81790971,0.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
BRC App,BRCT,0.001809398781260339,0.0,129431.54211011,29.77984038,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
GM Holding,GM,6.651765340029634e-05,0.0,129350.10522921,0.35797371,0.0,99999000,200000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Lifinity,LFNTY,1.1939920341975592,0.0,129007.84259346,-2.16315874,0.0,100000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Aperture Finance,APTR,0.008215461556994909,0.0,129074.93700081,-14.85788083,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Multi Universe Central,MUC,0.0011610134214416921,0.0,128876.63716618,-4.7267669,0.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
MANE,MANE,0.032179919218963134,0.0,128656.77210438,-6.65714927,0.0,34476299.83398932,,2024-12-19T23:59:00.000Z,CoinMarketCap
Ryo Currency,RYO,0.009896294308800882,0.0,128950.48237696,0.02129905,0.0,52264946.39,88188888.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Acet,ACT,0.014885647799593319,0.0,128495.37341984,3.404368,0.0,241577512.67,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ajna Protocol,AJNA,0.0103844358429736,0.0,129278.5699194,-4.46361774,0.0,995659556.83,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
SquidGame2,SQUID2,7.12522188553328e-10,0.0,128403.34243916,-8.13016051,0.0,420000000000000,420000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ore (v2),ORE,56.20500639842967,0.0,127950.37054906,11.23156232,0.0,159355.71,21000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ridotto,RDT,0.013483205791584801,0.0,128031.46544403,-0.17576523,0.0,500000000,500000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Nikita,NIKITA,0.0035927542081342152,0.0,127530.09661702,11.4529102,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Thetanuts Finance,NUTS,0.005687928678822375,0.0,127177.44873089,-7.79089693,0.0,10000000000,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Scuba Dog,SCUBA,0.0005327455443053454,0.0,126957.89296218,-16.85665304,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
dogi,DOGI,0.7291905333765311,0.0,126795.80306029,-3.43965269,0.0,21000000,21000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
IVEX Financial,IVEX,0.3036841474498461,0.0,126750.9295089,-16.06006724,0.0,600000000,600000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
O.XYZ,O,0.9952063076722939,0.0,132228.07384162,-3.9217524,0.0,8000000000,8000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Nonkyc.io Exchange,NKYC,30.234536763726734,0.0,126649.65237462,-2.75739789,0.0,21000000,21000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Lovely Finance [Old],LOVELY,2.768452089573033e-07,0.0,125639.12013589,79.22256071,0.0,75000000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Stader MaticX,MATICX,0.5436837407329137,0.0,126493.82289701,-7.57264549,0.0,36402937.41056386,,2024-12-19T23:59:00.000Z,CoinMarketCap
Probinex,PBX,0.07103603052373404,0.0,126542.59133894,-11.39146525,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
BounceBit USD,BBUSD,0.9921183716458285,0.0,126266.49952087,-1.35601995,0.0,185687387.804,,2024-12-19T23:59:00.000Z,CoinMarketCap
Nova finance,NOVA,0.007266544755578469,0.0,126222.15305666,-0.12618111,0.0,10000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Kryptonite,SEILOR,0.014390565365729814,0.0,125052.49786558,-6.92605818,0.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Aura Network,AURA,0.013169759095665657,0.0,126271.57631061,-3.22567331,0.0,496654449.756278,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
ZoidPay,ZPAY,0.004449701762286505,0.0,126090.09805481,-15.27787879,0.0,700000000,700000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Gold Fever,NGL,0.06929210243411107,0.0,125692.59958059,-6.43030076,0.0,54889138,,2024-12-19T23:59:00.000Z,CoinMarketCap
Capybara Nation,BARA,7.566455017974809e-06,0.0,125719.76478741,-2.96531045,0.0,100000000000000,100000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
FUNCH,FUNCH,0.07064111902836792,0.0,125154.30984087,-17.1542438,0.0,2000000000,2000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Voxto Amplify,VXT,0.022404044435176136,0.0,125303.1817629,0.06785084,0.0,1800000000,1800000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Capricorn,CAPRICORN,0.0032121363655622562,0.0,125245.88319639,-25.51065613,0.0,999999999,999999999.0,2024-12-19T23:59:00.000Z,CoinMarketCap
PepeSol,PEPE,0.0015900167732495242,0.0,125134.43902924,5.75612817,0.0,998237475,,2024-12-19T23:59:00.000Z,CoinMarketCap
Waterfall,WATER,0.0021700440736974365,0.0,124794.28966972,0.5705602,0.0,25185363551.49282,,2024-12-19T23:59:00.000Z,CoinMarketCap
THORSwap,THOR,0.15834091604710962,0.0,124425.68638454,-10.93998884,0.0,286582063,,2024-12-19T23:59:00.000Z,CoinMarketCap
Dreamverse,DV,0.0010758273572172763,0.0,123825.59155303,1.42981785,0.0,2100000000,2100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Leve Invest,LEVE,0.0011772253662890597,0.0,123421.96286151,-0.70210696,0.0,500000000,500000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Pollen,PLN,0.001216421591133287,0.0,120803.09973391,-28.57181535,0.0,94000000,200000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Bunni,LIT,0.03081205555670775,0.0,123230.63612311,-18.3099822,0.0,550000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
LUCI,LUCI,0.001117140943526988,0.0,123136.23182582,-35.41600166,0.0,0,997689484.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ligma Node,LIGMA,0.0012015346674892147,0.0,122960.94897772,-26.88818861,0.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
SingularityNET,AGIX,0.5655477306527219,0.0,122937.16982523,-10.0267397,0.0,1376451173.9665115,2000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Tree Stuck In Cat,TREEINCAT,0.0008778291075196467,0.0,123005.60854506,86.72639811,0.0,989734261,,2024-12-19T23:59:00.000Z,CoinMarketCap
Ozonechain,OZONE,34.830967600125966,0.0,123013.66300082,-4.06403978,0.0,10000000,10000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Proteo DeFi,PROTEO,0.11913262728215385,0.0,122619.422815,-7.43949715,0.0,5391279,20000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
BabyMOVE,BABYMOVE,0.00017540121204997255,0.0,122725.92433402,-18.75426532,0.0,3878000000,100000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
TabMan,TAB,4.530244294936305e-05,0.0,122686.79407237,-11.40184399,0.0,10000000000,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Silver Token,XAGX,28.746039525405163,0.0,122517.03448656,-1.17956603,0.0,250000,250000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
ai18plus,18PLUS,0.14581089386634472,0.0,122237.76065566,2.20644026,0.0,100100103,100100103.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Grimace,GRIMACE,8.467997973138728e-08,0.0,122380.99386067,-10.73850685,0.0,420690000000,420690000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
XRUN,XRUN,0.022754889133134344,0.0,121766.54249351,-3.03878442,0.0,2100000000,2100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
SophiaVerse,SOPH,0.017109669540116883,0.0,122062.32318706,-5.43899303,0.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Plxyer,PLXY,0.01718567535060719,0.0,122031.54488572,-41.00179707,0.0,10000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Shirushi Coin,SISC,0.3207266714031197,0.0,112774.20603936,-1.58351728,0.0,214890000,,2024-12-19T23:59:00.000Z,CoinMarketCap
REBORN,REBD,0.0001285297818450693,0.0,121113.88513282,23.47801218,0.0,2000000000,2000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Bharat Smart Chain Project,GNX,0.5709285232993703,0.0,121020.76006236,1.14508509,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
VitaDAO,VITA,5.066807285434569,0.0,120844.7900228,-4.73447445,0.0,19307808,64298880.0,2024-12-19T23:59:00.000Z,CoinMarketCap
MuskDonald’s,MUDO,0.013793057121428752,0.0,120767.5679597,-8.96766829,0.0,99999899,99999899.0,2024-12-19T23:59:00.000Z,CoinMarketCap
GIOVE,GIOVE,2.677468269594307,0.0,120972.47197357,-2.38219345,0.0,20000000,20000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Saber,SBR,0.002279022818554717,0.0,119829.06280881,-9.03865627,0.0,98111672,,2024-12-19T23:59:00.000Z,CoinMarketCap
Minima,MINIMA,0.061101402397182654,0.0,119646.16262798,-0.51778888,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
LimoCoin Swap,LMCSWAP,0.0026032441393859566,0.0,119871.87861662,-0.13175513,0.0,1650000000,1650000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Polimec,PLMC,0.16098579022693418,0.0,119580.85108875,-2.24624481,0.0,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
WUFFI,WUF,7.982055034463745e-07,0.0,119492.91483506,-4.75866117,0.0,83875685775334,83875685775334.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Tron cat,TCAT,0.0001493144816713255,0.0,119548.59033634,-22.96960345,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
SuperDapp,SUPR,0.00755528458711394,0.0,118872.77586453,-15.74026053,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
BasePrinter,BASEPRINTER,0.0021025002231113525,0.0,118793.12010258,-33.29836994,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Chewy,CHEWY,3.482994173358293e-06,0.0,118714.48760295,10.42655669,0.0,1000000000000,1000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
FreeTrump,TRUMP,0.0011169607397116359,0.0,119059.72230054,-10.73346809,0.0,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Virtual Coin,VRC,0.031609946206432246,0.0,118204.50376837,-14.58548259,0.0,852134848.4112501,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Dither AI,DITH,0.05067686715121875,0.0,118122.03437411,-14.96366698,0.0,99999802,,2024-12-19T23:59:00.000Z,CoinMarketCap
ROCK,ROCK,0.00018022984382945738,0.0,117488.6861808,-22.77146376,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
LOAFCAT,LOAFCAT,7.732015637565385e-05,0.0,117547.5876561,-18.02405431,0.0,100000000000,100000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
MyMetaTrader,MMT,0.000516684938801699,0.0,117369.51637452,-1.7474288,0.0,5000000,5000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
AlienForm,A4M,2.313950257034698e-05,0.0,117435.80343671,-2.98680194,0.0,79250757236,100000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Coin6900,COIN,0.0007119397369420966,0.0,117170.04270947,-23.11128828,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
EnviDa,EDAT,0.041050480483027195,0.0,115771.37365704,-0.97734192,0.0,50000000,200000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
ASTERION,ASTER,0.6999245387235843,0.0,116703.92640972,-8.56296298,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
STON.fi,STON,4.7860096914230805,0.0,116699.75137738,-3.65156029,0.0,99999999.88,99999999.88,2024-12-19T23:58:00.000Z,CoinMarketCap
Carl Johnson,CJ,8.718445192364358e-06,0.0,116603.80928611,3.53343538,0.0,420690000000,420690000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
NAYM,NAYM,0.025298207483021935,0.0,116558.15118707,-13.03784419,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Cyber Crowd Chain,CCC,0.001104060528009047,0.0,116061.49772288,-9.427094,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Greelance,GRL,0.003912558089755433,0.0,115443.60168015,-6.62463052,0.0,2000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
BitMEX Token,BMEX,0.1459294911759147,0.0,115345.75602662,-7.79428064,0.0,99237548,450000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
LEOX,LEOX,0.2330914669022319,0.0,115127.85161674,-10.54208828,0.0,50673440,150000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Egg N Partners,EGGT,0.46474876157294437,0.0,114455.85994371,2.30363326,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
PunkAI,PUNKAI,1.1169124930693734e-05,0.0,115023.74871759,-1.49130304,0.0,22222167555.6,,2024-12-19T23:59:00.000Z,CoinMarketCap
CeBioLabs,CBSL,0.09018923871742379,0.0,114708.75366098,-3.32516328,0.0,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Satoxcoin,SATOX,0.0001636030688243376,0.0,114059.39896151,-4.03328891,0.0,4602411939.999918,8000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
WECOIN,WECO,0.00041426120732762536,0.0,114057.34990975,-8.17240338,0.0,10000000000,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Baked,BAKED,0.005425513645108276,0.0,114036.18837977,4.92516919,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
UNIPOLY,UNP,0.03250971000248895,0.0,113464.32090884,4.40391197,0.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Scorpio,SCORPIO,0.003262539388484323,0.0,113203.56679193,-24.18818064,0.0,999999868,999999999.0,2024-12-19T23:59:00.000Z,CoinMarketCap
NEWM,NEWM,0.001797922205425265,0.0,112796.94751754,-6.09266548,0.0,9735033900,9735033900.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Pixie,PIX,7.686525860632242e-05,0.0,112746.90754331,-10.26879368,0.0,100000000000,100000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Just a chill guy (Ethereum),CHILLGUY,0.0012892033408362705,0.0,112778.78460013,20.27645337,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Floor Protocol,FLC,0.0030863986388286946,0.0,112257.21083714,-0.6578069,0.0,24999999991,24999999998.0,2024-12-19T23:59:00.000Z,CoinMarketCap
MAI,MIMATIC,0.988167340460562,0.0,112267.70533796,35.22444918,0.0,307484777,,2024-12-19T23:59:00.000Z,CoinMarketCap
Sonic Name Service,SNS,0.033329928141244136,0.0,111724.51845841,-9.56721607,0.0,99991308.80359864,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
4-CHAN,4CHAN,2.4073256343e-14,0.0,110036.83881282,-4.07356708,0.0,87312730404451700000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Root Protocol,ISME,0.0010659213106118985,0.0,111309.85902701,-32.79646086,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
EthXY,SEXY,0.1291509423778847,0.0,110768.08465532,-20.64897439,0.0,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
StarHeroes,STAR,0.03946969249940171,0.0,110534.6472718,-13.56481751,0.0,700000000,700000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
ScarQuest,SCAR,0.0010118219382468199,0.0,109940.40231523,-3.65956161,0.0,9943350981.807825,,2024-12-19T23:59:00.000Z,CoinMarketCap
BonusBlock,BONUS,0.03389826592192963,0.0,119232.08693698,-5.6273222,0.0,100000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
PLAY,PLAY,0.04360881570417364,0.0,109746.06751236,-22.51765117,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Javsphere,JAV,0.025093018135410435,0.0,109523.1611473,-5.24107326,0.0,888550045,,2024-12-19T23:59:00.000Z,CoinMarketCap
toby,TOBY,3.450850724757324e-08,0.0,109415.49601798,-11.10757131,0.0,420000000000000,420000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Shitcoin,SHIT,0.003954625968855283,0.0,109313.75953879,-4.32914742,0.0,100000000,100000000.0,2024-12-19T23:58:00.000Z,CoinMarketCap
PROPHET,PROPHT,4.207879523274276,0.0,109199.43151609,-11.32453957,0.0,1200000,,2024-12-19T23:59:00.000Z,CoinMarketCap
CSI888,CSI,0.001851960637440536,0.0,108866.71645037,10.53678739,0.0,888000000,888000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Windfall Token,WFT,0.029071855640098482,0.0,108587.24815328,0.42363174,0.0,100000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Rabi,RABI,0.43274711355638523,0.0,107958.95712187,-2.79977283,0.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
